Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV,ftm/g,fgm/g,Zscore
13.0,151.0,-0.30722399899999997,Chris Boucher,TOR,PF/C,,76.0,20.04495614,9.368421052999999,0.815789474,5.539473684,0.38157894700000006,0.6184210529999999,0.842105263,0.493383743,6.960526316,0.761904762,2.210526316,0.539473684,-1.156258185,-0.743863995,-0.12436595199999999,-1.544275675,-0.9891992829999999,0.390820911,-0.017715296999999998,-0.232984551,1.6528260369999999,1.684210526,3.434210526,-3.194489486005206
18.0,216.0,-0.44568011799999996,Jalen Smith,IND,PF/C,,68.0,18.80588235,9.441176471,0.794117647,5.794117647,0.970588235,0.308823529,0.882352941,0.47637795299999997,7.470588235,0.759124088,2.014705882,1.058823529,-1.1450990429999999,-0.763900061,-0.01867032,-1.283384734,-1.870441849,0.47012527,-0.19462656899999997,-0.227869428,1.02274567,1.529411765,3.5588235289999997,-3.21368623737641
18.0,207.0,-0.425062803,Coby White,CHI,PG/SG,,74.0,23.376801800000003,9.662162162000001,1.72972973,2.864864865,2.756756757,0.72972973,0.081081081,0.44276094299999996,8.027027027,0.8714285709999999,0.9459459459999999,1.0,-1.111204512,0.10109328199999999,-1.234521746,-0.49223390200000006,-0.6723687629999999,-1.108707457,-0.583159572,0.18142648600000003,1.094110958,0.8243243240000001,3.554054054,-3.2200056540439315
21.0,244.0,-0.520575005,Gabe Vincent,MIA,PG/SG,,68.0,25.86176471,9.426470587999999,1.720588235,2.1323529409999997,2.4558823530000002,0.9117647059999999,0.073529412,0.40211640200000004,8.338235294,0.871794872,1.1470588240000001,1.3529411759999999,-1.1473546140000002,0.092641776,-1.538567089,-0.625500742,-0.154221952,-1.123587329,-1.0762227,0.221718374,0.665919233,1.0,3.3529411760000003,-3.312258485472092
17.0,204.0,-0.42210678,Jevon Carter,MIL,PG/SG,,81.0,22.35,8.037037037000001,1.75308642,2.49382716,2.432098765,0.814814815,0.358024691,0.42300885,6.975308642000001,0.815789474,0.46913580200000005,0.962962963,-1.36046433,0.122687041,-1.388529186,-0.636035249,-0.43018143,-0.563015468,-0.699868169,0.017401112,1.1390446570000001,0.382716049,2.950617284,-3.3279983995661935
16.0,182.0,-0.379156625,Santi Aldama,MEM,PF/C,,77.0,21.84155844,9.038961039,1.220779221,4.818181818,1.25974026,0.5844155839999999,0.623376623,0.47047619,6.818181817999999,0.75,1.87012987,0.7792207790000001,-1.206790382,-0.369442328,-0.423754161,-1.155310108,-1.085992906,-0.040163817000000004,-0.23465252600000003,-0.258265884,1.3619624909999999,1.4025974030000001,3.2077922080000003,-3.334689210894325
16.0,187.0,-0.389295392,Isaiah Hartenstein,NYK,C,,82.0,19.82825203,4.951219512,0.097560976,6.536585366000001,1.243902439,0.646341463,0.780487805,0.535168196,3.987804878,0.676056338,0.8658536590000001,0.804878049,-1.833763465,-1.4078815740000001,0.289507398,-1.162325182,-0.9097262490000001,0.26940936,0.215992028,-0.295705685,1.330834838,0.585365854,2.134146341,-3.4465852431423305
17.0,193.0,-0.40431534,Luke Kennard,MEM,SG/SF,,59.0,22.29096045,9.254237287999999,2.254237288,2.677966102,1.542372881,0.542372881,0.084745763,0.492146597,6.474576271,0.9487179490000001,0.661016949,0.779661017,-1.173771559,0.586011717,-1.312098229,-1.030123133,-1.205663823,-1.101486538,-0.028493215,0.265358329,1.361428391,0.627118644,3.1864406780000003,-3.4487720258350114
18.0,206.0,-0.423578695,Max Strus,MIA,SG/SF,,80.0,28.39875,11.5375,2.4625,3.225,2.1375,0.525,0.15,0.410126582,9.875,0.8764044940000001,1.1125,0.875,-0.823567356,0.77855504,-1.085039659,-0.76652241,-1.255114227,-0.972909047,-1.16232162,0.228948832,1.245762194,0.975,4.05,-3.4604865057757377
22.0,253.0,-0.538706014,Theo Maledon,CHA,PG/SG,Probable - right shoulder,44.0,19.40037879,6.704545455,0.636363636,2.795454545,3.454545455,0.8409090909999999,0.272727273,0.401574803,5.772727272999999,0.8513513509999999,1.6818181819999998,1.3409090909999999,-1.5648403530000001,-0.9097470120000001,-1.263332041,-0.18316110100000002,-0.35590633,-0.73108621,-0.753330665,0.232532908,0.6805166779999999,1.4318181819999998,2.3181818180000002,-3.530567956733105
19.0,228.0,-0.46573681100000003,Grant Williams,BOS,SF/PF,,79.0,25.88164557,8.113924051,1.455696203,4.594936709,1.6582278480000001,0.5189873420000001,0.39240506299999994,0.45378151299999997,6.0253164560000005,0.770491803,1.544303797,1.0379746840000001,-1.348671489,-0.152256564,-0.5164170020000001,-0.978807285,-1.272228739,-0.495272097,-0.34861992,-0.1273979,1.048039696,1.189873418,2.734177215,-3.5373565033185748
22.0,259.0,-0.555870688,Jonathan Kuminga,GSW,PF/C,,67.0,20.80870647,9.940298507,0.8059701490000001,3.447761194,1.865671642,0.611940299,0.46268656700000005,0.525150905,7.417910448,0.6521739129999999,2.059701493,1.4179104480000002,-1.06854428,-0.75294217,-0.992577678,-0.886923833,-1.0076461890000001,-0.356788838,0.309409146,-0.833920225,0.587097871,1.343283582,3.8955223880000003,-3.560548383353895
17.0,203.0,-0.42084177,Marcus Morris,LAC,PF/C,Probable - left groin strain,65.0,28.08,11.2,1.723076923,3.9692307689999997,1.753846154,0.646153846,0.323076923,0.426127527,9.892307692000001,0.781609195,1.338461538,0.8615384620000001,-0.875332717,0.09494262099999999,-0.7761301490000001,-0.9364548970000001,-0.910260286,-0.63187684,-0.94438003,-0.070177498,1.262093865,1.046153846,4.215384615,-3.56286341023475
17.0,200.0,-0.41490743,Isaiah Jackson,IND,PF/C,,63.0,16.54470899,7.222222222,0.031746032,4.476190476,0.80952381,0.49206349200000005,1.476190476,0.562893082,5.0476190480000005,0.650684932,2.3174603169999997,0.80952381,-1.485439687,-1.468728894,-0.565705263,-1.354725289,-1.348865148,1.64022768,0.47122855,-0.947357373,1.325198555,1.507936508,2.8412698410000004,-3.595305268711554
18.0,209.0,-0.43309639299999997,Jordan Goodwin,WAS,PG,,62.0,17.84623656,6.564516128999999,0.612903226,3.306451613,2.7096774189999997,0.935483871,0.419354839,0.44759206799999995,5.693548387000001,0.768115942,1.112903226,0.919354839,-1.58631789,-0.9314366620000001,-1.051231359,-0.513086838,-0.08670740099999999,-0.442170036,-0.379091036,-0.09977677900000001,1.191950465,0.85483871,2.548387097,-3.6172094700562325
15.0,171.0,-0.361555411,Gary Harris,ORL,SG/SF,,48.0,24.67430556,8.270833332999999,1.9583333330000001,2.041666667,1.229166667,0.9375,0.25,0.44951140100000003,6.395833333,0.9,0.625,0.583333333,-1.324604924,0.312442194,-1.576208442,-1.168852125,-0.08096866400000001,-0.7758682159999999,-0.40723076399999997,0.16767716300000002,1.599615077,0.5625,2.875,-3.636072134204801
18.0,208.0,-0.429387268,Keita Bates-Diop,SAS,PF,,67.0,21.67835821,9.656716418,0.835820896,3.701492537,1.5373134330000002,0.6865671640000001,0.29850746300000003,0.5075268820000001,6.9402985070000005,0.793333333,2.23880597,0.835820896,-1.112039774,-0.725344518,-0.887260849,-1.032364124,-0.795227272,-0.680288709,0.11870042300000001,-0.043955257000000005,1.293294671,1.776119403,3.52238806,-3.6549400631191338
17.0,201.0,-0.417711016,Corey Kispert,WAS,SG/SF,,74.0,28.28693694,11.08108108,2.202702703,2.797297297,1.175675676,0.43243243200000003,0.121621622,0.497435897,7.905405405,0.852272727,1.1891891890000001,0.743243243,-0.8935723640000001,0.538366893,-1.262567166,-1.192544985,-1.5185998,-1.0288260390000001,0.02611332,0.166620204,1.405610794,1.013513514,3.9324324319999997,-3.65620103502967
16.0,183.0,-0.37936218899999996,Xavier Tillman,MEM,PF/C,,61.0,19.34508197,7.032786885,0.06557377,5.032786885,1.573770492,0.9508196720000001,0.47540983600000003,0.614379085,5.016393443,0.5505617979999999,1.4590163930000002,0.721311475,-1.5144950609999999,-1.4374544280000001,-0.334677561,-1.016216133,-0.043055369,-0.331718804,0.827135947,-0.995996918,1.432218631,0.8032786890000001,3.081967213,-3.7172261408209435
21.0,247.0,-0.526667779,Josh Green,DAL,SG/SF,,60.0,25.65388889,9.1,1.133333333,3.0333333330000003,1.716666667,0.7,0.083333333,0.536649215,6.3666666670000005,0.723404255,1.5666666669999998,1.2,-1.197428296,-0.45028791799999995,-1.164595166,-0.9529228740000001,-0.756991867,-1.1042696,0.365494187,-0.330477452,0.8514689809999999,1.133333333,3.416666667,-3.7670288285225855
21.0,241.0,-0.516852787,Kevin Love,MIA,PF/C,,62.0,19.99139785,8.209677419,1.596774194,6.435483871000001,1.870967742,0.258064516,0.193548387,0.38915094299999997,6.838709677000001,0.879120879,1.467741935,1.129032258,-1.333984948,-0.021826949,0.247542977,-0.8845780209999999,-2.014922989,-0.887100943,-1.008167413,0.313795457,0.937567747,1.2903225809999999,2.6612903230000002,-3.7700182533277937
20.0,231.0,-0.482967675,Terance Mann,LAC,SG/SF,,81.0,23.110082300000002,8.802469136000001,0.950617284,3.407407407,2.2716049380000003,0.518518519,0.271604938,0.519083969,6.469135802,0.779661017,1.4567901230000002,0.987654321,-1.243063237,-0.6192128060000001,-1.0093274140000001,-0.707123068,-1.273563204,-0.733297667,0.21367607,-0.083886611,1.109088858,1.1358024690000001,3.3580246910000002,-3.7910786158327627
25.0,291.0,-0.605524439,Jae'Sean Tate,HOU,SF/PF,,31.0,21.85376344,9.129032257999999,0.419354839,3.806451613,2.7096774189999997,0.677419355,0.225806452,0.480349345,7.387096774,0.7246376809999999,2.225806452,1.5161290319999998,-1.192975362,-1.110376278,-0.8436952529999999,-0.513086838,-0.82126572,-0.823539385,-0.151825775,-0.46089345299999995,0.467938113,1.612903226,3.548387097,-3.823827465584087
15.0,169.0,-0.36048405899999997,Kenrich Williams,OKC,SF/PF,Questionable - back,53.0,22.75188679,8.018867925,0.943396226,4.924528302,1.981132075,0.849056604,0.264150943,0.51734104,6.5283018870000005,0.435897436,0.735849057,0.603773585,-1.3632510880000002,-0.625888828,-0.379612691,-0.835782735,-0.33271514,-0.74798508,0.19993460600000001,-0.733872338,1.574816762,0.32075471699999997,3.3773584910000003,-3.836293279257873
17.0,194.0,-0.407568663,Thomas Bryant,DEN,C,,59.0,18.3299435,9.813559322,0.44067796600000003,5.745762712,0.525423729,0.271186441,0.508474576,0.623306233,6.254237288,0.738095238,2.13559322,0.644067797,-1.08798339,-1.0906625909999998,-0.038741108999999996,-1.480562248,-1.9775725659999999,-0.266567765,1.111949527,-0.363909255,1.5259314259999999,1.576271186,3.898305085,-3.8500283735130023
20.0,235.0,-0.498834182,Precious Achiuwa,TOR,PF/C,Questionable - left groin strain,55.0,20.73606061,9.236363636,0.527272727,5.963636364,0.9090909090000001,0.563636364,0.545454545,0.485148515,7.345454545,0.701612903,2.254545455,1.072727273,-1.176512999,-1.010603886,0.051692189000000006,-1.310623855,-1.145139161,-0.193702127,-0.102054545,-0.608440768,1.005877512,1.581818182,3.5636363639999997,-3.8798281533951524
17.0,195.0,-0.407609124,Robert Covington,LAC,SF/PF,,48.0,16.21979167,6.0,1.125,3.458333333,1.1875,0.791666667,0.6875,0.445414847,4.770833333,0.75,0.833333333,0.666666667,-1.6729027230000002,-0.45799226200000004,-0.988189477,-1.187307616,-0.49607063100000004,0.08618541699999999,-0.334140297,-0.11657878199999999,1.498514254,0.625,2.125,-3.93015071862048
23.0,271.0,-0.577897366,Taurean Prince,MIN,SF/PF,,54.0,22.08179012,9.12962963,1.37037037,2.444444444,1.5555555559999998,0.518518519,0.27777777800000003,0.46701847,7.018518519,0.8441558440000001,1.425925926,1.277777778,-1.192883738,-0.23114211699999998,-1.409026579,-1.024284108,-1.273563204,-0.721134652,-0.274898466,0.168748357,0.757108212,1.203703704,3.277777778,-3.9357736370347904
16.0,190.0,-0.401992045,Nicolas Batum,LAC,SF/PF,,78.0,21.91538462,6.128205127999999,1.58974359,3.833333333,1.551282051,0.692307692,0.564102564,0.41994750700000005,4.884615385,0.708333333,0.615384615,0.641025641,-1.653238768,-0.028326892000000003,-0.8325373979999999,-1.0261769790000002,-0.778887355,-0.156957916,-0.5146726620000001,-0.156752632,1.529622199,0.435897436,2.051282051,-3.9642937459950045
22.0,262.0,-0.56194611,Naji Marshall,NOR,SG/SF,Injured - right knee (0g) - 11/2/2023,77.0,23.27164502,9.064935065,0.857142857,3.623376623,2.454545455,0.7012987009999999,0.181818182,0.43257443100000004,7.415584416000001,0.7885714290000001,2.272727273,1.25974026,-1.2028065159999999,-0.7056319090000001,-0.919684594,-0.626092897,-0.753295226,-0.910214237,-0.644672837,-0.074108285,0.7789915070000001,1.792207792,3.2077922080000003,-3.985761718779469
18.0,210.0,-0.43326138799999997,Gary Payton II,GSW,PG/SG,,22.0,16.70984848,4.590909091,0.590909091,3.1363636360000005,1.363636364,1.0,0.22727272699999998,0.594202899,3.1363636360000005,0.857142857,0.318181818,0.727272727,-1.8890274619999998,-0.951770709,-1.121830151,-1.10929122,0.09693217900000001,-0.820650223,0.424464766,0.046833951,1.424986382,0.272727273,1.863636364,-4.037034679766796
15.0,175.0,-0.36873763,John Konchar,MEM,SG/SF,,72.0,20.7462963,5.055555556,0.833333333,4.305555556,1.388888889,1.0694444440000002,0.347222222,0.43125,4.444444444,0.7777777779999999,0.5,0.513888889,-1.817760523,-0.7276443220000001,-0.636531077,-1.0981060740000002,0.294599783,-0.584300742,-0.39962968299999996,-0.033131798999999997,1.683865764,0.38888888899999996,1.9166666669999999,-4.054319698245701
16.0,181.0,-0.37516313700000004,Jae Crowder,MIL,SF/PF,,18.0,18.8712963,6.8888888889999995,1.333333333,3.833333333,1.5,0.666666667,0.333333333,0.47872340399999996,5.222222222,0.833333333,0.666666667,0.38888888899999996,-1.53656597,-0.265383648,-0.8325373979999999,-1.04889143,-0.851872317,-0.611667524,-0.12284112800000001,0.057774185,1.8355169999999998,0.5555555560000001,2.5,-4.2720449061719235
18.0,212.0,-0.436070511,Troy Brown Jr,LAL,SF/PF,,76.0,24.46885965,7.118421053,1.407894737,4.052631579,1.25,0.7763157890000001,0.21052631600000002,0.43010752700000005,6.118421053,0.871794872,0.513157895,0.644736842,-1.5013605909999999,-0.196450039,-0.7415127909999999,-1.159624379,-0.539765575,-0.853647492,-0.555093006,0.09769953699999999,1.525119734,0.447368421,2.631578947,-4.291898053240933
20.0,238.0,-0.5023449999999999,Lonnie Walker,LAL,SG/SF,,56.0,23.16071429,11.67857143,1.625,1.946428571,1.142857143,0.535714286,0.303571429,0.44781783700000005,9.410714286000001,0.858490566,1.892857143,0.8214285709999999,-0.801929983,0.004268411,-1.6157391280000002,-1.207081357,-1.22461694,-0.6703106289999999,-0.615371055,0.29892010199999997,1.310755581,1.625,4.214285714,-4.296528815282611
24.0,277.0,-0.582969589,James Wiseman,DET,C,,45.0,19.27185185,10.0,0.088888889,5.933333332999999,0.666666667,0.15555555599999998,0.6,0.557522124,7.533333333,0.701030928,2.155555556,1.133333333,-1.059387334,-1.415899103,0.039114243,-1.41800126,-2.3067058769999997,-0.08622531,0.653295877,-0.585267173,0.93234964,1.511111111,4.2,-4.426130264200699
18.0,213.0,-0.436963051,Isaiah Joe,OKC,PG/SG,,73.0,19.11210046,9.465753425,2.205479452,2.397260274,1.205479452,0.6575342470000001,0.109589041,0.44094488200000004,6.95890411,0.82,1.369863014,0.534246575,-1.141329458,0.5409340570000001,-1.428611417,-1.179343945,-0.87786696,-1.052535136,-0.524807337,0.07172512,1.6591676180000001,1.123287671,3.068493151,-4.486757636238029
24.0,283.0,-0.592657847,Trendon Watford,POR,PF/C,,62.0,19.05833333,7.403225806,0.403225806,3.8387096769999998,2.096774194,0.516129032,0.193548387,0.560371517,5.209677419,0.72,1.612903226,1.14516129,-1.4576775659999999,-1.1252879120000001,-0.830305827,-0.7845611640000001,-1.28036467,-0.887100943,0.46850956,-0.355131945,0.917999845,1.161290323,2.919354839,-4.554595162901052
21.0,251.0,-0.536517247,Seth Curry,BKN,PG/SG,,61.0,19.84808743,9.196721311000001,1.5409836069999998,1.6393442619999998,1.62295082,0.590163934,0.11475409800000001,0.46325167,7.360655737999999,0.9272727270000001,0.901639344,0.836065574,-1.182593293,-0.073406538,-1.7432012909999999,-0.994432602,-1.069630725,-1.042357864,-0.326210517,0.310179786,1.292997825,0.836065574,3.4098360660000004,-4.63816021409611
25.0,292.0,-0.605609031,Damion Lee,PHO,SG/SF,Injured - right knee meniscus (0g) - 12/17/2023,74.0,20.352702700000002,8.162162162000001,1.486486486,3.0405405410000004,1.337837838,0.405405405,0.094594595,0.442477876,6.108108108,0.903846154,1.405405405,1.054054054,-1.341272783,-0.123790289,-1.161603655,-1.1207182070000001,-1.595529894,-1.082080318,-0.44918038,0.3951622,1.028532045,1.27027027,2.702702703,-4.753505738235438
20.0,236.0,-0.500882661,Julian Champagnie,SAS,SG,,17.0,18.83137255,9.705882353,1.941176471,3.529411765,0.588235294,0.352941176,0.294117647,0.453846154,7.647058824,0.8235294120000001,1.0,0.647058824,-1.10449876,0.296580308,-0.958686796,-1.4527410090000001,-1.7448647830000001,-0.688938438,-0.438357965,0.061260807,1.5223026830000002,0.8235294120000001,3.470588235,-4.780072796502124
22.0,261.0,-0.557385317,Trey Lyles,SAC,PF/C,,74.0,16.853603600000003,7.594594595,1.175675676,4.054054054,0.8918918920000001,0.364864865,0.418918919,0.45833333299999995,5.513513514,0.814516129,1.675675676,0.864864865,-1.428325642,-0.411141518,-0.740922361,-1.318241846,-1.710925036,-0.443028976,-0.285208418,0.063267701,1.25805824,1.364864865,2.527027027,-4.7974348064057315
23.0,267.0,-0.566671114,Landry Shamet,WAS,SG,Injured - broken toe (0g) - 11/6/2023,40.0,20.17166667,8.65,1.875,1.675,2.325,0.65,0.125,0.376666667,7.5,0.882352941,1.275,0.9,-1.266448778,0.23539874800000002,-1.728401585,-0.683472698,-0.8993125409999999,-1.022169254,-1.234543311,0.28347744399999997,1.2154319470000001,1.125,2.825,-4.854946053399916
24.0,286.0,-0.598297161,Shaedon Sharpe,POR,SG/SF/PF,,80.0,22.23208333,9.8625,1.275,2.95,1.175,0.475,0.3,0.472222222,8.1,0.7142857140000001,1.3125,1.0375,-1.080476925,-0.31931406,-1.199184517,-1.192844263,-1.3974349019999999,-0.6773478009999999,-0.256733859,-0.30995370699999997,1.048615587,0.9375,3.825,-4.863346462480774
22.0,256.0,-0.552381916,Rui Hachimura,LAL,SF/PF,,63.0,23.27116402,11.22222222,0.80952381,4.492063492,0.920634921,0.301587302,0.412698413,0.48630137,9.26984127,0.739495798,1.888888889,0.8412698409999999,-0.8719242979999999,-0.749656735,-0.559116815,-1.305510645,-1.891039145,-0.455285913,-0.1106237,-0.314963944,1.2866839559999999,1.396825397,4.507936508,-4.8701741669498455
24.0,281.0,-0.587049795,Jaylen Nowell,MIN,PG/SG,,65.0,19.25717949,10.83076923,1.0307692309999998,2.615384615,2.030769231,0.646153846,0.076923077,0.44799999999999995,9.615384615,0.7777777779999999,1.523076923,1.0,-0.931964907,-0.54511062,-1.338074065,-0.8137968609999999,-0.910260286,-1.116900423,-0.626045184,-0.095406768,1.094110958,1.184615385,4.307692308,-4.877335253231416
25.0,295.0,-0.614158961,Jordan Nwora,IND,SF/PF,,62.0,19.16182796,8.741935483999999,1.387096774,3.693548387,1.4193548390000001,0.387096774,0.225806452,0.435955056,7.177419355,0.790697674,1.387096774,1.064516129,-1.2523478190000001,-0.215678199,-0.890558245,-1.084611736,-1.647643829,-0.823539385,-0.590656831,-0.03823396,1.015839352,1.096774194,3.129032258,-4.920932764465989
19.0,220.0,-0.449336265,Reggie Bullock,DAL,SF/PF,,78.0,30.31303419,7.192307692000001,1.9358974359999999,3.6282051280000003,1.384615385,0.692307692,0.166666667,0.408510638,6.025641026000001,0.7027027029999999,0.474358974,0.46153846200000004,-1.490027943,0.291699728,-0.9176804159999999,-1.099998945,-0.778887355,-0.940068908,-0.727704894,-0.12873547300000002,1.74737782,0.333333333,2.461538462,-4.932135958520762
21.0,249.0,-0.532137634,Maxi Kleber,DAL,PF/C,,37.0,25.12837838,5.945945946,1.054054054,3.6486486489999996,1.405405405,0.324324324,0.810810811,0.455621302,4.567567568,0.7105263159999999,1.027027027,0.72972973,-1.681193471,-0.523583304,-0.9091948790000001,-1.0907903829999999,-1.826320177,0.329158062,-0.255661485,-0.253658589,1.4220055219999999,0.72972973,2.0810810809999998,-4.933037827744598
23.0,265.0,-0.566270964,Anthony Lamb,GSW,SF/PF,,62.0,19.2733871,6.693548387000001,1.177419355,3.467741935,1.548387097,0.45161290299999995,0.322580645,0.47133758,5.064516128999999,0.7666666670000001,0.967741935,0.870967742,-1.5665270709999999,-0.40952945,-0.9842842279999999,-1.027459246,-1.464004249,-0.63285471,-0.171493118,-0.09094077199999999,1.2506541690000001,0.7419354840000001,2.387096774,-4.940682506450571
20.0,237.0,-0.501218713,Mo Bamba,LAL,C,,49.0,15.68231293,6.591836735,0.9795918370000001,4.591836735,0.93877551,0.265306122,0.87755102,0.48547717799999995,4.918367347,0.661290323,1.265306122,0.6122448979999999,-1.582127487,-0.592425213,-0.517703715,-1.297475601,-1.9943103830000002,0.460663525,-0.070270784,-0.481858037,1.5645392809999998,0.8367346940000001,2.387755102,-4.950125726095425
22.0,260.0,-0.5570766770000001,Dwight Powell,DAL,C,,76.0,19.18267544,6.657894737,0.0,4.1315789469999995,0.907894737,0.6315789470000001,0.342105263,0.7323420070000001,3.539473684,0.666666667,2.210526316,0.855263158,-1.571995587,-1.4980787780000002,-0.7087439320000001,-1.311153677,-0.951746474,-0.5943832410000001,1.160084342,-0.80737987,1.269707126,1.473684211,2.592105263,-4.954345486580489
24.0,278.0,-0.584212422,JaMychal Green,GSW,PF/C,,57.0,13.97719298,6.421052632,0.736842105,3.596491228,0.894736842,0.43859649100000003,0.403508772,0.53968254,4.421052632,0.7761194029999999,1.175438596,0.912280702,-1.6083221559999998,-0.816852522,-0.9308439740000001,-1.316981727,-1.50105434,-0.473393257,0.268567705,-0.079564404,1.200532878,0.912280702,2.385964912,-4.962315432913721
24.0,288.0,-0.603601381,Andre Drummond,CHI,C,,67.0,12.67686567,5.955223881,0.0,6.626865672,0.492537313,0.671641791,0.402985075,0.605839416,4.089552239,0.536,1.865671642,1.119402985,-1.679770433,-1.4980787780000002,0.326980244,-1.4951286869999998,-0.837711055,-0.474425155,0.623442988,-1.3469716330000001,0.9492500759999999,1.0,2.47761194,-4.992134248373096
21.0,243.0,-0.52035284,Paul Reed,PHI,PF/C,,69.0,10.94299517,4.15942029,0.014492753999999998,3.797101449,0.39130434799999997,0.666666667,0.739130435,0.593301435,3.028985507,0.745098039,0.739130435,0.6521739129999999,-1.9552087169999999,-1.484679918,-0.8475762459999999,-1.539967986,-0.851872317,0.18791845399999998,0.40570474700000003,-0.11359057800000001,1.5160970059999999,0.5507246379999999,1.7971014490000001,-5.025836488118438
25.0,300.0,-0.623633484,Willy Hernangomez,NOR,C,,37.0,12.36936937,7.081081081000001,0.081081081,4.864864865,0.8918918920000001,0.45945945899999996,0.35135135100000003,0.526627219,4.567567568,0.778846154,2.810810811,1.054054054,-1.5070877530000002,-1.4231175880000002,-0.40437732600000004,-1.318241846,-1.4416697059999999,-0.576164672,0.195023638,-0.165598151,1.028532045,2.189189189,2.405405405,-5.034403232587225
23.0,269.0,-0.575309442,Josh Okogie,PHO,SG/SF,,72.0,18.75671296,7.347222222,0.916666667,3.486111111,1.4583333330000001,0.7777777779999999,0.472222222,0.39130434799999997,5.75,0.723958333,2.666666667,0.875,-1.4662673309999998,-0.650600876,-0.9766596940000001,-1.067346921,-0.535604151,-0.337999704,-0.83247837,-0.556590119,1.245762194,1.9305555559999998,2.25,-5.183813521351382
22.0,255.0,-0.548675706,Jaylin Williams,OKC,PF/C,Injured - hamstring (0g) - 11/8/2023,49.0,18.65782313,5.87755102,0.93877551,4.918367347,1.551020408,0.571428571,0.244897959,0.435897436,4.775510204,0.703703704,1.102040816,0.7551020409999999,-1.691683806,-0.630160779,-0.38216993200000005,-1.0262928690000002,-1.122959315,-0.78592132,-0.397614019,-0.292502902,1.3912235830000002,0.775510204,2.081632653,-5.202827218274974
24.0,287.0,-0.599249481,Cory Joseph,DET,PG/SG,Injured - lower back strain (0g) - 10/27/2023,62.0,19.79569892,6.887096774,1.129032258,1.7096774190000001,3.5,0.548387097,0.14516129,0.42735042700000003,5.661290322999999,0.791666667,1.161290323,0.9032258059999999,-1.536840842,-0.454264354,-1.7140079519999998,-0.16302783699999998,-1.18854488,-0.9824432809999999,-0.536255923,-0.029378626,1.211518366,0.919354839,2.419354839,-5.222707823341631
20.0,234.0,-0.495313919,Pat Connaughton,MIL,SG/SF,,61.0,23.65027322,7.639344262000001,1.786885246,4.639344262,1.262295082,0.606557377,0.18032786899999997,0.39192399,6.9016393439999995,0.658536585,0.672131148,0.540983607,-1.42146199,0.153934777,-0.497984661,-1.1541784959999999,-1.022968209,-0.913150762,-0.9907328459999999,-0.262277267,1.650994185,0.44262295100000004,2.704918033,-5.238408381821594
20.0,240.0,-0.5148284670000001,Isaac Okoro,CLE,SG/SF,,76.0,21.74144737,6.447368421,0.815789474,2.460526316,1.144736842,0.736842105,0.39473684200000003,0.49435028200000003,4.6578947369999995,0.757281553,1.355263158,0.552631579,-1.60428587,-0.743863995,-1.402351441,-1.206248778,-0.652124002,-0.490677541,-0.009787152,-0.16098017,1.636862749,1.026315789,2.3026315790000003,-5.266678622552597
22.0,258.0,-0.555636941,Ty Jerome,GSW,PG/SG,,45.0,18.12296296,6.8666666670000005,0.7777777779999999,1.733333333,3.0,0.5111111110000001,0.111111111,0.487603306,5.377777778,0.926829268,0.911111111,0.666666667,-1.5399743890000002,-0.779006619,-1.70418904,-0.384493735,-1.294647748,-1.049536036,-0.059763348,0.312364194,1.498514254,0.8444444440000001,2.622222222,-5.27079057825746
23.0,275.0,-0.5828494439999999,Aaron Wiggins,OKC,SG/SF,,70.0,18.53333333,6.842857143,0.685714286,3.0,1.142857143,0.557142857,0.214285714,0.512396694,5.1857142860000005,0.830985915,1.0142857140000001,0.7857142859999999,-1.543626266,-0.864121283,-1.178430907,-1.207081357,-1.163622365,-0.8462399420000001,0.120583341,0.082809275,1.354084505,0.8428571429999999,2.6571428569999997,-5.286420178582638
22.0,263.0,-0.563590032,Thaddeus Young,TOR,PF/C,,54.0,14.72962963,4.444444444,0.111111111,3.074074074,1.388888889,1.0,0.092592593,0.545454545,3.666666667,0.692307692,0.481481481,0.7777777779999999,-1.911492041,-1.395354184,-1.147684817,-1.0981060740000002,0.09693217900000001,-1.0860250790000001,0.24999006899999998,-0.14428349199999999,1.363713155,0.333333333,2.0,-5.305119659802564
21.0,250.0,-0.534624259,A.J. Griffin,ATL,SG/SF,,72.0,19.46203704,8.875,1.4027777780000001,2.125,1.013888889,0.583333333,0.166666667,0.46529080700000003,7.402777778,0.893617021,0.6527777779999999,0.583333333,-1.231938537,-0.201180777,-1.5416190909999998,-1.264205497,-1.089073441,-0.940068908,-0.307028254,0.163881093,1.599615077,0.583333333,3.4444444439999997,-5.305842487305203
21.0,248.0,-0.5317992029999999,Isaiah Livers,DET,SG/SF,Injured - grade-3 ankle sprain (0g) - 12/6/2023,52.0,23.05096154,6.653846154,1.4230769230000002,2.75,0.788461538,0.538461538,0.538461538,0.41666666700000005,5.538461538,0.8205128209999999,0.75,0.576923077,-1.572616554,-0.182413784,-1.282198959,-1.364054439,-1.2167971229999999,-0.207481206,-0.6071214629999999,0.039098639,1.6073920640000001,0.615384615,2.307692308,-5.318428182374641
